nombre,categoria,sku,codigo_barras,precio_bs,precio_usd,costo_bs,costo_usd,stock_minimo
SY-LUCES AUXILIARES BYL-FHL-RL-12 1X100,AUTO ASIA,AA-SY-0018,,2115.25,8.20,1057.63,4.10,1
SY-LUCES AUXILIARES BYL-RL 1X100,AUTO ASIA,AA-SY-0065,,1244.62,4.83,622.31,2.41,1
SY-LUCES AUXILIARES BYL-RL-04 1X100,AUTO ASIA,AA-SY-0064,,867.64,3.36,433.82,1.68,1
SY-LUCES AUXILIARES BYL-RL-04-F 1X100,AUTO ASIA,AA-SY-0063,,1029.20,3.99,514.60,2.00,1
SY-LUCES AUXILIARES BYL-RL-07-RB 1X100,AUTO ASIA,AA-SY-0016,,2336.65,9.06,1168.33,4.53,1
SY-LUCES AUXILIARES SGQ-BY-B 1X100,AUTO ASIA,AA-SY-0017,,1789.14,6.94,894.57,3.47,1
SY-LUCES DE CRUCE BYL-FN 1X200,AUTO ASIA,AA-SY-0044,,1298.47,5.03,649.24,2.52,1
SY-LUCES DE CRUCE ZXD-01 1X100,AUTO ASIA,AA-SY-0029,,598.37,2.32,299.19,1.16,1
SY-LUCES DE CRUCE ZXD-06 1X100,AUTO ASIA,AA-SY-0031,,1029.20,3.99,514.60,2.00,1
SY-LUCES DE CRUCE ZXD-09S 1X100,AUTO ASIA,AA-SY-0032,,1139.90,4.42,569.95,2.21,1
SY-LUCES DE CRUCE ZXD-19 1X100,AUTO ASIA,AA-SY-0033,,1298.47,5.03,649.24,2.52,1
SY-LUCES DE CRUCE ZXD-22 1X100,AUTO ASIA,AA-SY-0034,,1139.90,4.42,569.95,2.21,1
SY-LUCES DE CRUCE ZXD-25 1X100,AUTO ASIA,AA-SY-0035,,1244.62,4.83,622.31,2.41,1
SY-LUCES DE CRUCE ZXD-37 1X100,AUTO ASIA,AA-SY-0037,,1298.47,5.03,649.24,2.52,1
SY-LUCES DE CRUCE ZXD-69 1X100,AUTO ASIA,AA-SY-0042,,867.64,3.36,433.82,1.68,1
SY-LUCES DE CRUCE ZXD-73 1X100,AUTO ASIA,AA-SY-0028,,969.37,3.76,484.68,1.88,1
SY-LUCES DE CRUCE ZXD-91 1X100,AUTO ASIA,AA-SY-0039,,1193.76,4.63,596.88,2.31,1
SY-LUCES DE CRUCE ZXD-93 1X100,AUTO ASIA,AA-SY-0038,,1298.47,5.03,649.24,2.52,1
SY-LUCES DE CRUCE ZXD-95 1X100,AUTO ASIA,AA-SY-0041,,1029.20,3.99,514.60,2.00,1
SY-LUCES DE CRUCE ZXD-99 1X100,AUTO ASIA,AA-SY-0040,,1029.20,3.99,514.60,2.00,1
SY-LUCES DE CRUCE ZXD-BT 1X100,AUTO ASIA,AA-SY-0030,,2543.09,9.86,1271.55,4.93,1
SY-PANTALLA CUADRADA 12 LED BT-J-TY CG150 1X50,AUTO ASIA,AA-SY-0132,,1789.14,6.94,894.57,3.47,1
SY-PANTALLA CUADRADA 12 LED BT-WM-TY CG150 1X50,AUTO ASIA,AA-SY-0077,,1789.14,6.94,894.57,3.47,1
SY-PANTALLA CUADRADA 12 LED BT-XXX-TY CG150 1X50,AUTO ASIA,AA-SY-0076,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA CUADRADA 13 LED BT-RL-TY CG150 1X50,AUTO ASIA,AA-SY-0075,,2007.55,7.78,1003.77,3.89,1
SY-PANTALLA CUADRADA 15 LED BT-NEW CG150 1X50,AUTO ASIA,AA-SY-0071,,1298.47,5.03,649.24,2.52,1
SY-PANTALLA CUADRADA 5C-BT-TJ01 CG150 1X50,AUTO ASIA,AA-SY-0001,,2848.26,11.04,1424.13,5.52,1
SY-PANTALLA CUADRADA 5C-BT-TJ02 CG150 1X50,AUTO ASIA,AA-SY-0002,,3473.56,13.47,1736.78,6.73,1
SY-PANTALLA CUADRADA BT-ESS CG150 1X50,AUTO ASIA,AA-SY-0072,,1675.45,6.50,837.72,3.25,1
SY-PANTALLA CUADRADA BT-H-TY CG150 1X50,AUTO ASIA,AA-SY-0078,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA CUADRADA BT-V-TY CG150 1X50,AUTO ASIA,AA-SY-0080,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA CUADRADA BT-WL-TY CG150 1X50,AUTO ASIA,AA-SY-0079,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA CUADRADA BT-X-TY CG150 1X50,AUTO ASIA,AA-SY-0081,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA CUADRADA BT-YXL CG150 1X50,AUTO ASIA,AA-SY-0073,,1139.90,4.42,569.95,2.21,1
SY-PANTALLA CUADRADA INTERNA XFJ-09 1X100,AUTO ASIA,AA-SY-0011,,703.09,2.73,351.54,1.36,1
SY-PANTALLA CUADRADA INTERNA XFL-06 1X100,AUTO ASIA,AA-SY-0012,,646.24,2.51,323.12,1.25,1
SY-PANTALLA REDONDA 5C-XTZ-TJ01-WY SGN/EOW 1X50,AUTO ASIA,AA-SY-0003,,3036.75,11.77,1518.38,5.89,1
SY-PANTALLA REDONDA 5C-XTZ-TJ02 1X50,AUTO ASIA,AA-SY-0133,,3473.56,13.47,1736.78,6.73,1
SY-PANTALLA REDONDA 5C-XTZ-TJ02-WY SGN/EOW 1X50,AUTO ASIA,AA-SY-0004,,3635.12,14.09,1817.56,7.05,1
SY-PANTALLA REDONDA 5C-XTZ-TJ03-WY SGN/EOW 1X50,AUTO ASIA,AA-SY-0005,,3572.30,13.85,1786.15,6.93,1
SY-PANTALLA REDONDA 6C-DTZ-TJ02 B150S/B150R 1X50,AUTO ASIA,AA-SY-0007,,3473.56,13.47,1736.78,6.73,1
SY-PANTALLA REDONDA 6C-DTZ-TJ02-WY B150S/B150R 1X50,AUTO ASIA,AA-SY-0008,,3635.12,14.09,1817.56,7.05,1
SY-PANTALLA REDONDA DTZ-06 B150S/B150R 1X50,AUTO ASIA,AA-SY-0093,,1139.90,4.42,569.95,2.21,1
SY-PANTALLA REDONDA DTZ-ESS B150S/B150R 1X50,AUTO ASIA,AA-SY-0095,,1675.45,6.50,837.72,3.25,1
SY-PANTALLA REDONDA DTZ-H-TY B150S/B150R 1X50,AUTO ASIA,AA-SY-0100,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA REDONDA DTZ-J-TY B150S/B150R 1X50,AUTO ASIA,AA-SY-0097,,1789.14,6.94,894.57,3.47,1
SY-PANTALLA REDONDA DTZ-NEW B150S/B150R 1X50,AUTO ASIA,AA-SY-0094,,1244.62,4.83,622.31,2.41,1
SY-PANTALLA REDONDA DTZ-NEW-ZC 1X20,AUTO ASIA,AA-SY-0116,,3416.72,13.25,1708.36,6.62,1
SY-PANTALLA REDONDA DTZ-RL-TY B150S/B150R 1X50,AUTO ASIA,AA-SY-0098,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA REDONDA DTZ-V-TY B150S/B150R 1X50,AUTO ASIA,AA-SY-0102,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA REDONDA DTZ-WL-TY B150S/B150R 1X50,AUTO ASIA,AA-SY-0101,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA REDONDA DTZ-WM-TY B150S/B150R 1X50,AUTO ASIA,AA-SY-0099,,1789.14,6.94,894.57,3.47,1
SY-PANTALLA REDONDA DTZ-X-TY B150S/B150R 1X50,AUTO ASIA,AA-SY-0103,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA REDONDA DTZ-X-TY-ZC 1X20,AUTO ASIA,AA-SY-0124,,3739.84,14.50,1869.92,7.25,1
SY-PANTALLA REDONDA DTZ-YXL B150S/B150R 1X50,AUTO ASIA,AA-SY-0096,,1139.90,4.42,569.95,2.21,1
SY-PANTALLA REDONDA INTERNA XYL-06 1X100,AUTO ASIA,AA-SY-0013,,646.24,2.51,323.12,1.25,1
SY-PANTALLA REDONDA INTERNA XYL-NEW 1X100,AUTO ASIA,AA-SY-0014,,762.93,2.96,381.46,1.48,1
SY-PANTALLA REDONDA XTZ-06 SGN125/EOW 1X50,AUTO ASIA,AA-SY-0082,,1029.20,3.99,514.60,2.00,1
SY-PANTALLA REDONDA XTZ-ESS SGN/EOW 1X50,AUTO ASIA,AA-SY-0084,,1675.45,6.50,837.72,3.25,1
SY-PANTALLA REDONDA XTZ-H-TY SGN125/EOW 1X50,AUTO ASIA,AA-SY-0090,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA REDONDA XTZ-J-TY SGN/EOW 1X50,AUTO ASIA,AA-SY-0086,,1789.14,6.94,894.57,3.47,1
SY-PANTALLA REDONDA XTZ-NEW  SGN125/EOW 1X50,AUTO ASIA,AA-SY-0083,,1244.62,4.83,622.31,2.41,1
SY-PANTALLA REDONDA XTZ-RL-TY SGN125/EOW 1X50,AUTO ASIA,AA-SY-0087,,1842.99,7.15,921.50,3.57,1
SY-PANTALLA REDONDA XTZ-V-TY SGN125/EOW 1X50,AUTO ASIA,AA-SY-0092,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA REDONDA XTZ-WL-TY SGN125/EOW 1X50,AUTO ASIA,AA-SY-0091,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA REDONDA XTZ-WM-TY SGN125/EOW 1X50,AUTO ASIA,AA-SY-0089,,1789.14,6.94,894.57,3.47,1
SY-PANTALLA REDONDA XTZ-XXX-TY SGN125/EOW 1X50,AUTO ASIA,AA-SY-0088,,1944.72,7.54,972.36,3.77,1
SY-PANTALLA REDONDA XTZ-YXL SGN/EOW 1X50,AUTO ASIA,AA-SY-0085,,1086.05,4.21,543.02,2.11,1
SY-PANTALLA UNIVERSAL  MODELO 5.75-MMR02 (CON BASE)  1X20,AUTO ASIA,AA-SY-0112,,9005.53,34.92,4502.77,17.46,1
SY-PANTALLA UNIVERSAL MODELO 5.75-MMR01 1X20,AUTO ASIA,AA-SY-0111,,9005.53,34.92,4502.77,17.46,1
SY-PORTA CELULAR SJZJ-02 1X100,AUTO ASIA,AA-SY-0052,,1310.44,5.08,655.22,2.54,1
TACOMETRO ANALOGICO B150R 2023 1X20,AUTO ASIA,AA-5002-0011,,9714.61,37.67,4857.30,18.83,1
TACOMETRO ANALOGICO EEX 1X20,AUTO ASIA,AA-5002-0012,,5119.09,19.85,2559.55,9.92,1
TACOMETRO B150R 2024 LED 1X20,AUTO ASIA,AA-5002-0044,,15473.96,60.00,7736.98,30.00,1
TACOMETRO B150S DIGITAL-ANALOGICO (LED) 1X20,AUTO ASIA,AA-5002-0009,,15874.87,61.55,7937.44,30.77,1
TACOMETRO DIGITAL (LED) USB B150S 1X20,AUTO ASIA,AA-5002-0008,,21385.90,82.92,10692.95,41.46,1
TACOMETRO EEX DIGITAL-ANALOGICO (LED) 1X20,AUTO ASIA,AA-5002-0028,,15327.36,59.43,7663.68,29.71,1
TACOMETRO EEX DIGITAL-USB (LED) 1X20,AUTO ASIA,AA-5002-0029,,20634.94,80.01,10317.47,40.00,1
TACOMETRO EH1 DIGITAL-ANALOGICO (LED) 1X20,AUTO ASIA,AA-5002-0035,,15874.87,61.55,7937.44,30.77,1
TACOMETRO EH2 1X16,AUTO ASIA,AA-5002-0017,,11183.62,43.36,5591.81,21.68,1
TACOMETRO ELEGANCE 150 1X20,AUTO ASIA,AA-5002-0013,,6851.39,26.56,3425.69,13.28,1
TACOMETRO ETX 1X20,AUTO ASIA,AA-5002-0027,,19518.97,75.68,9759.49,37.84,1
TACOMETRO NEW EH1 2023 1X20,AUTO ASIA,AA-5002-0019,,15476.95,60.01,7738.48,30.00,1
TACOMETRO NEW EOW 1X20,AUTO ASIA,AA-5002-0020,,9469.27,36.71,4734.64,18.36,1
TACOMETRO SAX 1X20,AUTO ASIA,AA-5002-0005,,3665.04,14.21,1832.52,7.11,1
TACOMETRO YBR 1X20,AUTO ASIA,AA-5002-0030,,4637.40,17.98,2318.70,8.99,1
TANQUE DE GASOLINA EEX 150 AZUL C/TAPA 1X1,AUTO ASIA,AA-2020-0027,,20631.95,79.99,10315.97,40.00,1
TANQUE DE GASOLINA EEX 150 NEGRO C/TAPA 1X1,AUTO ASIA,AA-2020-0028,,20631.95,79.99,10315.97,40.00,1
TANQUE DE GASOLINA EEX 150 ROJO C/TAPA 1X1,AUTO ASIA,AA-2020-0029,,20631.95,79.99,10315.97,40.00,1
TANQUE DE GASOLINA EEX II (SIN FLOTANTE) 1X1,AUTO ASIA,AA-EL-37,,22953.64,89.00,11476.82,44.50,1
TANQUE DE GASOLINA EEX II AZUL (SIN TAPAS) 1X1,AUTO ASIA,AA-2020-0122,,19860.05,77.00,9930.02,38.50,1
TANQUE DE GASOLINA EEX II AZUL C/TAPA 1X1,AUTO ASIA,AA-2020-0121,,22953.64,89.00,11476.82,44.50,1
TANQUE DE GASOLINA EEX II NEGRO (SIN TAPAS) 1X1,AUTO ASIA,AA-2020-0123,,19860.05,77.00,9930.02,38.50,1
TANQUE DE GASOLINA EEX II NEGRO C/TAPA 1X1,AUTO ASIA,AA-2020-0119,,22953.64,89.00,11476.82,44.50,1
TANQUE DE GASOLINA EEX II ROJO C/TAPA 1X1,AUTO ASIA,AA-2020-0120,,22953.64,89.00,11476.82,44.50,1
TANQUE DE GASOLINA ETX NEGRO SOLO 1X1,AUTO ASIA,AA-2020-0104,,20039.56,77.70,10019.78,38.85,1
TANQUE DE GASOLINA GENERICO  EH2 AZUL SOLO 1X1,AUTO ASIA,AA-2020-0055,,21254.26,82.41,10627.13,41.20,1
TANQUE DE GASOLINA GENERICO  EH2 NEGRO SOLO 1X1,AUTO ASIA,AA-2020-0056,,21254.26,82.41,10627.13,41.20,1
TANQUE DE GASOLINA GENERICO  EH2 ROJO SOLO 1X1,AUTO ASIA,AA-2020-0057,,21254.26,82.41,10627.13,41.20,1
TANQUE DE GASOLINA GENERICO EOW ROJO C/TAPA 1X1,AUTO ASIA,AA-2020-0070,,12637.67,49.00,6318.83,24.50,1
TAPA CLOCHERA DERECHA EH1 (C/ACEITE OPTICO) 1X20,AUTO ASIA,AA-1002-0003,,5086.18,19.72,2543.09,9.86,1
TAPA CLOCHERA EA2 (DERECHA) 1X6,AUTO ASIA,AA-1002-0001,,17343.88,67.25,8671.94,33.62,1
TAPA DE ABAJO (PICA HIELO) EA2 AZUL 1X20,AUTO ASIA,AA-5012-0046,,4033.04,15.64,2016.52,7.82,1
TAPA DE CAMARA B150S 1X20,AUTO ASIA,AA-1006-0001,,1693.40,6.57,846.70,3.28,1
TAPA DE CAMARA EH1 1X20,AUTO ASIA,AA-1006-0002,,1693.40,6.57,846.70,3.28,1
TAPA DE FARO EH1 VIEJO COLOR AZUL 1X40,AUTO ASIA,AA-5007-0016,,2390.51,9.27,1195.25,4.63,1
TAPA DE FARO EH1 VIEJO COLOR ROJO 1X40,AUTO ASIA,AA-5007-0018,,2390.51,9.27,1195.25,4.63,1
TAPA DE GASOLINA B150R 2024 1X50,AUTO ASIA,AA-2013-0021,,1708.36,6.62,854.18,3.31,1
TAPA DE GASOLINA B150S 1X50,AUTO ASIA,AA-2013-0003,,1708.36,6.62,854.18,3.31,1
TAPA DE GASOLINA BLE 2024 1X100,AUTO ASIA,AA-2013-0016,,1065.11,4.13,532.55,2.06,1
TAPA DE GASOLINA CG150 1X50,AUTO ASIA,AA-2013-0006,,1708.36,6.62,854.18,3.31,1
TAPA DE GASOLINA EA2 1X50,AUTO ASIA,AA-2013-0001,,3742.83,14.51,1871.42,7.26,1
TAPA DE GASOLINA EEX 150 1X100,AUTO ASIA,AA-2013-0017,,951.42,3.69,475.71,1.84,1
TAPA DE GASOLINA EH1 1X50,AUTO ASIA,AA-2013-0005,,1708.36,6.62,854.18,3.31,1
TAPA DE GASOLINA EH1 NEW 2024 1X50,AUTO ASIA,AA-2013-0020,,1708.36,6.62,854.18,3.31,1
TAPA DE GASOLINA EOW GS/GN 4C 1X100,AUTO ASIA,AA-2013-0009,,1023.22,3.97,511.61,1.98,1
TAPA DE GASOLINA EOW NEW II 2024 1X100,AUTO ASIA,AA-2013-0014,,1065.11,4.13,532.55,2.06,1
TAPA DE GASOLINA EOW/BLE 1X100,AUTO ASIA,AA-2013-0008,,1023.22,3.97,511.61,1.98,1
TAPA DE GASOLINA ERK 2024 1X50,AUTO ASIA,AA-2013-0015,,1708.36,6.62,854.18,3.31,1
TAPA DE GASOLINA ERKV 1X50,AUTO ASIA,AA-2013-0010,,3772.75,14.63,1886.38,7.31,1
TAPA DE GASOLINA ESP2 1X50,AUTO ASIA,AA-2013-0011,,2058.41,7.98,1029.20,3.99,1
TAPA DE GASOLINA ETX 1X100,AUTO ASIA,AA-2013-0012,,1723.32,6.68,861.66,3.34,1
TAPA DE GASOLINA JAGUAR 2024 1X50,AUTO ASIA,AA-2013-0018,,1708.36,6.62,854.18,3.31,1
TAPA DE GASOLINA SAX 1X100,AUTO ASIA,AA-2013-0002,,1065.11,4.13,532.55,2.06,1
TAPA DE GASOLINA YBR 1X100,AUTO ASIA,AA-2013-0013,,1418.15,5.50,709.07,2.75,1
TAPA DE GASOLINA YJO 1X100,AUTO ASIA,AA-2013-0007,,1433.11,5.56,716.55,2.78,1
TAPA DE GUARDAFANGO UNIVERSAL 1X200,AUTO ASIA,AA-5012-0040,,305.17,1.18,152.59,0.59,1
TAPA DE MOTOR IZQUIERDA O TAPA MAGNETO CG150150/EH1150 1X24,AUTO ASIA,AA-1002-0004,,3697.95,14.34,1848.98,7.17,1
TAPA DECORATIVA DE TORNILLOS (ESTRIA) UNIV 1X250,AUTO ASIA,AA-3039-0095,,308.16,1.19,154.08,0.60,1
TAPA DECORATIVA DE TORNILLOS (PLANA) UNIV 1X500,AUTO ASIA,AA-3039-0094,,308.16,1.19,154.08,0.60,1
TAPA FARO EH2 VIEJO AZUL 1X25,AUTO ASIA,AA-5007-0029,,1866.93,7.24,933.46,3.62,1
TAPA LATERAL EH2 NUEVO AZUL 1X18,AUTO ASIA,AA-5010-0015,,4404.04,17.08,2202.02,8.54,1
TAPA LATERAL EH2 NUEVO NEGRO 1X18,AUTO ASIA,AA-5010-0016,,4404.04,17.08,2202.02,8.54,1
TAPA LATERAL EH2 NUEVO ROJO 1X18,AUTO ASIA,AA-5010-0017,,4404.04,17.08,2202.02,8.54,1
TAPA LATERAL EOW GS AZUL 1X25,AUTO ASIA,AA-5010-0025,,2513.17,9.74,1256.59,4.87,1
TAPA LATERAL EOW VIEJO AZUL 1X25,AUTO ASIA,AA-5010-0046,,2513.17,9.74,1256.59,4.87,1
TAPA LATERAL NEW EOW ROJO 1X15,AUTO ASIA,AA-5010-0024,,2513.17,9.74,1256.59,4.87,1
TAPA LATERAL RX100 NEGRO 1X20,AUTO ASIA,AA-5010-0030,,4849.82,18.80,2424.91,9.40,1
TAPA LATERAL RX100 ROJO 1X20,AUTO ASIA,AA-5010-0031,,4849.82,18.80,2424.91,9.40,1
TAPA LATERAL TRASERA KLR650 IZQ-DER 1X12,AUTO ASIA,AA-5010-0049,,12990.71,50.37,6495.35,25.18,1
TAPA LATERLA EH1 NEW 2024 VERDE 1X20,AUTO ASIA,AA-5010-0052,,3219.25,12.48,1609.63,6.24,1
TAPA PIÑON B150R 1X50,AUTO ASIA,AA-1006-0003,,1385.24,5.37,692.62,2.69,1
TAPA PIÑON CG150 / MAG  1X50,AUTO ASIA,AA-1006-0006,,1406.18,5.45,703.09,2.73,1
TAPA PIÑON EEX 1X50,AUTO ASIA,AA-1006-0004,,1310.44,5.08,655.22,2.54,1
TAPA PIÑON EH1 1X50,AUTO ASIA,AA-1006-0005,,1232.65,4.78,616.33,2.39,1
TAPA PROTECTORAS PARA BARRAS DECORATIVAS DE METAL 1X200,AUTO ASIA,AA-AA18-015,,1002.28,3.89,501.14,1.94,1
TAPA VALVULA DE RIN DECORATIVO TIPO EMOJI 1X500,AUTO ASIA,AA-AA25-004,,155.58,0.60,77.79,0.30,1
TAPA VALVULA RIN DE COLORES DECORATIVA 1X1000,AUTO ASIA,AA-3039-0090,,122.67,0.48,61.33,0.24,1
TAPON DE ACEITE CON BASE DE SGN125 (SALVA CARTER) 1X250,AUTO ASIA,AA-1042-0002,,607.35,2.35,303.68,1.18,1
TAPON DE ACEITE LATERAL CG150/EH1 1X1000,AUTO ASIA,AA-1042-0003,,116.68,0.45,58.34,0.23,1
TAPON DE ACEITE LATERAL SGN-125 1X1000,AUTO ASIA,AA-1042-0004,,89.76,0.35,44.88,0.17,1
TAPON DE SWICHERA DECORATIVO COLORES SURTIDOS 1X500,AUTO ASIA,AA-7001-0024,,350.05,1.36,175.02,0.68,1
TAPON MEDIDOR DE ACEITE CG150 / EH1 130MM 1X500,AUTO ASIA,AA-1042-0005,,95.74,0.37,47.87,0.19,1
TAPON MEDIDOR DE ACEITE GY6 60 MM 1X1000,AUTO ASIA,AA-1042-0006,,86.76,0.34,43.38,0.17,1
TAPON SUPERIOR DE CAMARA SGN-125/EOW GS 1X1000,AUTO ASIA,AA-1042-0007,,179.51,0.70,89.76,0.35,1
TEE DIRECCION INFERIOR CG150 1X20,AUTO ASIA,AA-3022-0003,,2309.73,8.96,1154.86,4.48,1
TEE DIRECCION INFERIOR EA2 1X20,AUTO ASIA,AA-3022-0001,,3156.42,12.24,1578.21,6.12,1
TEE DIRECCION INFERIOR EH1 1X20,AUTO ASIA,AA-3022-0005,,2309.73,8.96,1154.86,4.48,1
TEE DIRECCION INFERIOR ESP2 1X20,AUTO ASIA,AA-3022-0006,,2869.21,11.12,1434.60,5.56,1
TEE DIRECCION INFERIOR SAX 1X20,AUTO ASIA,AA-3022-0002,,3009.82,11.67,1504.91,5.83,1
TEE DIRECCION INFERIOR SGN125 1X20,AUTO ASIA,AA-3022-0004,,2869.21,11.12,1434.60,5.56,1
TEE DIRECCION SUPERIOR CG150 1X50,AUTO ASIA,AA-3023-0003,,1469.01,5.70,734.50,2.85,1
TEE DIRECCION SUPERIOR EA2 1X50,AUTO ASIA,AA-3023-0001,,2540.10,9.85,1270.05,4.92,1
TEE DIRECCION SUPERIOR EH1 1X50,AUTO ASIA,AA-3023-0006,,1890.86,7.33,945.43,3.67,1
TEE DIRECCION SUPERIOR ESP2 1X50,AUTO ASIA,AA-3023-0005,,4311.29,16.72,2155.64,8.36,1
TEE DIRECCION SUPERIOR SAX 1X50,AUTO ASIA,AA-3023-0002,,3297.04,12.78,1648.52,6.39,1
TEE DIRECCION SUPERIOR SGN125 1X50,AUTO ASIA,AA-3023-0004,,2031.48,7.88,1015.74,3.94,1
TENSOR DE CADENA DE TIEMPO KLR650 1X250,AUTO ASIA,AA-1040-0009,,2210.99,8.57,1105.50,4.29,1
TENSOR DE CADENA DE TIEMPO SHJ150-9 1X200,AUTO ASIA,AA-1040-0008,,954.41,3.70,477.20,1.85,1
TENSOR DE CADENA TIEMPO EMA ELEGANCE 1X250,AUTO ASIA,AA-1040-0004,,721.04,2.80,360.52,1.40,1
TENSOR DE CADENA TIEMPO EOU 1X300,AUTO ASIA,AA-1040-0005,,559.48,2.17,279.74,1.08,1
TENSOR DE CADENA TIEMPO GY6 1X250,AUTO ASIA,AA-1040-0002,,430.83,1.67,215.41,0.84,1
TENSOR DE CADENA TIEMPO SEN125 1X200,AUTO ASIA,AA-1040-0001,,541.53,2.10,270.76,1.05,1
TENSOR DE CADENA TIEMPO SHJ150 1X250,AUTO ASIA,AA-1040-0003,,430.83,1.67,215.41,0.84,1
TENSOR DE CADENA TIEMPO YAMA 1X500,AUTO ASIA,AA-1040-0007,,556.49,2.16,278.24,1.08,1
TERMOSTATO DE KLR 1X300,AUTO ASIA,AA-1046-0028,,2357.60,9.14,1178.80,4.57,1
TOLDO AUTO ASIA 1X1,AUTO ASIA,AA-9005-0003,,43373.17,168.17,21686.58,84.08,1
TORNILLOS DE PORTA CORONA UNIVERSAL CON LAINA 1X250,AUTO ASIA,AA-1036-0003,,128.65,0.50,64.33,0.25,1
TORNILLOS DE TUBO DE ESCAPE UNIVERSAL 1X500,AUTO ASIA,AA-1036-0004,,92.75,0.36,46.37,0.18,1
TORNILLOS PORTA CORONA CG RIN RAYO 1X250,AUTO ASIA,AA-1036-0005,,107.71,0.42,53.85,0.21,1
TRAJE IMPERMEABLE CHAQUETA CON CAPUCHA Y PANTALON (FRANJA REFLECTIVA/NEGRO CON VINOTINTO O AZUL) 1X30,AUTO ASIA,AA-7004-0020,,6929.18,26.87,3464.59,13.43,1
TRAJE IMPERMEABLE CHAQUETA CON CAPUCHA Y PANTALON (VERDE-GRIS) 1X50,AUTO ASIA,AA-7004-0019,,7389.92,28.65,3694.96,14.33,1
TRAJE IMPERMEABLE CHAQUETA Y PANTALON (NARANJA CON FRANJAS VERDES) 1X30,AUTO ASIA,AA-7004-0029,,6929.18,26.87,3464.59,13.43,1
TRAJE IMPERMEABLE CHAQUETA Y PANTALON (NEGRO CON AZUL)1X30,AUTO ASIA,AA-7004-0017,,14319.10,55.52,7159.55,27.76,1
TRAJE IMPERMEABLE CHAQUETA Y PANTALON (NEGRO CON RAYAS GRISES) 1X20,AUTO ASIA,AA-7004-0018,,14166.51,54.93,7083.26,27.46,1
TRAJE IMPERMEABLE CHAQUETA Y PANTALON NEGRO CON (VERDE O AMARILLO) 1X25,AUTO ASIA,AA-7004-0024,,9547.06,37.02,4773.53,18.51,1
TRAJE IMPERMEABLE REFLECTIVO CHAQUETA Y PANTALON (NARANJA FLUO CON FRANJAS GRISES) 1X30,AUTO ASIA,AA-7004-0021,,6929.18,26.87,3464.59,13.43,1
TRAJE IMPERMEABLE REFLECTIVO CHAQUETA Y PANTALON (NEGRO CON FRANJAS GRISES) 1X25,AUTO ASIA,AA-7004-0022,,8469.99,32.84,4234.99,16.42,1
TRAJE IMPERMEABLE REFLECTIVO CHAQUETA Y PANTALON (VERDE FLUO CON FRANJA GRISES) 1X25,AUTO ASIA,AA-7004-0023,,11087.88,42.99,5543.94,21.49,1
TRIPA DE BICICLETA 12X2.125 1X50,AUTO ASIA,AA-BICI-0013,,876.62,3.40,438.31,1.70,1
TRIPA DE BICICLETA 16X2.125 1X50,AUTO ASIA,AA-BICI-0014,,885.59,3.43,442.80,1.72,1
TRIPA DE BICICLETA 24X2.125 1X50,AUTO ASIA,AA-BICI-0016,,1038.18,4.03,519.09,2.01,1
TRIPA MARCA AUTO ASIA 110-90-16 (BULTO DE 25 UND) 1X25,AUTO ASIA,AA-T-AA-0001,,1394.21,5.41,697.11,2.70,1
TRIPA MARCA AUTO ASIA 130-90-15 (BULTO DE 25 UND) 1X25,AUTO ASIA,AA-T-AA-0002,,1624.59,6.30,812.29,3.15,1
TRIPA MARCA AUTO ASIA 275-18 (BULTO DE 25 UND) 1X25,AUTO ASIA,AA-T-AA-0004,,852.68,3.31,426.34,1.65,1
TRIPA MARCA AUTO ASIA 300-18 (BULTO DE 25 UND) 1X25,AUTO ASIA,AA-T-AA-0005,,1011.25,3.92,505.63,1.96,1
TRIPA MARCA AUTO ASIA 325/350-16 (BULTO DE 25 UND) 1X25,AUTO ASIA,AA-T-AA-0007,,1133.92,4.40,566.96,2.20,1
TRIPA MARCA AUTO ASIA 400/450-17 (BULTO DE 25 UND) 1X25,AUTO ASIA,AA-T-AA-0008,,1624.59,6.30,812.29,3.15,1
TRIPA MARCA AUTO ASIA 410-18 (BULTO DE 25 UND) 1X25,AUTO ASIA,AA-T-AA-0009,,1495.94,5.80,747.97,2.90,1
TRIPA MARCA AUTO ASIA 500-12 (BULTO DE 25 UND) 1X25,AUTO ASIA,AA-T-AA-0010,,1651.51,6.40,825.76,3.20,1
TRIPA MARCA AUTO ASIA 90-90-18 (BULTO DE 25 UND) 1X25,AUTO ASIA,AA-T-AA-0011,,1083.06,4.20,541.53,2.10,1
